lemma,form,paradigm_slot,form_freq,lemma_freq,form_freq,lemma_freq
deemaa,ni deemaadhaa,"V;SG;1;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaattaa,"V;SG;2;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaattii,"V;FEM;SG;3;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaataa,"V;MASC;SG;3;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaannaa,"V;PL;1;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaattuu,"V;PL;2;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemaa,ni deemaatanii,"V;PL;3;FUT
",0.0,7.727272727272727e-05,0.0,7.727272727272727e-05
deemi,deemi,"V;NFIN
",0.0,0.0,0.0,0.0
deemi,deemiaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
deemi,deemiaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
deemi,deemidhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
deemi,deemittee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
deemi,deemittee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
deemi,deemitee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
deemi,deeminee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
deemi,deemittanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
deemi,deemitanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
deemi,ni deemidhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
deemi,ni deemittaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
deemi,ni deemittii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
deemi,ni deemitaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
deemi,ni deeminnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
deemi,ni deemittuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
deemi,ni deemitanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dhaaba,dhaabachuu,"V;NFIN
",0.0002,5.454545454545455e-05,0.0002,5.454545454545455e-05
dhaaba,dhaabaaa jiraa,"V;SG;1;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jirtaa,"V;SG;2;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jirtii,"V;FEM;SG;3;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jiraa,"V;MASC;SG;3;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jiraa,"V;PL;1;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jirtuu,"V;PL;2;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabaaa jiranii,"V;PL;3;PRS
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabadhee,"V;SG;1;PST
",0.0002,5.454545454545455e-05,0.0002,5.454545454545455e-05
dhaaba,dhaabattee,"V;SG;2;PST
",0.0001,5.454545454545455e-05,0.0001,5.454545454545455e-05
dhaaba,dhaabattee,"V;FEM;SG;3;PST
",0.0001,5.454545454545455e-05,0.0001,5.454545454545455e-05
dhaaba,dhaabatee,"V;MASC;SG;3;PST
",0.0004,5.454545454545455e-05,0.0004,5.454545454545455e-05
dhaaba,dhaabanee,"V;PL;1;PST
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabattanii,"V;PL;2;PST
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,dhaabatanii,"V;PL;3;PST
",0.0002,5.454545454545455e-05,0.0002,5.454545454545455e-05
dhaaba,ni dhaabadhaa,"V;SG;1;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabattaa,"V;SG;2;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabattii,"V;FEM;SG;3;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabataa,"V;MASC;SG;3;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabannaa,"V;PL;1;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabattuu,"V;PL;2;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaaba,ni dhaabatanii,"V;PL;3;FUT
",0.0,5.454545454545455e-05,0.0,5.454545454545455e-05
dhaabadhu,dhaabadhu,"V;NFIN
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhudhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhutee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhunee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhuttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dhaabadhu,dhaabadhutanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhudhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhuttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhuttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhutaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhunnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhuttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dhaabadhu,ni dhaabadhutanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dhagay,dhagayuu,"V;NFIN
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagayaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dhagay,dhagaydhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dhagay,dhagayttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dhagay,dhagayttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dhagay,dhagaytee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dhagay,dhagaynee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dhagay,dhagayttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dhagay,dhagaytanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dhagay,ni dhagaydhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagayttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagayttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagaytaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagaynnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagayttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dhagay,ni dhagaytanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dhal,dhaluu,"V;NFIN
",0.0,0.0,0.0,0.0
dhal,dhalaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dhal,dhalaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dhal,dhaldhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dhal,dhalttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dhal,dhalttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dhal,dhaltee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dhal,dhalnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dhal,dhalttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dhal,dhaltanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dhal,ni dhaldhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhalttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhalttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhaltaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhalnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhalttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dhal,ni dhaltanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dhandham,dhandhamuu,"V;NFIN
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dhandham,dhandhamdhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamtee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dhandham,dhandhamtanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamdhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamtaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dhandham,ni dhandhamtanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
dhiib,dhiibuu,"V;NFIN
",0.0004,1.8181818181818182e-05,0.0004,1.8181818181818182e-05
dhiib,dhiibaa jiraa,"V;SG;1;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jirtaa,"V;SG;2;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jirtii,"V;FEM;SG;3;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jiraa,"V;MASC;SG;3;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jiraa,"V;PL;1;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jirtuu,"V;PL;2;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibaa jiranii,"V;PL;3;PRS
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibdhee,"V;SG;1;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibttee,"V;SG;2;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibttee,"V;FEM;SG;3;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibtee,"V;MASC;SG;3;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibnee,"V;PL;1;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibttanii,"V;PL;2;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,dhiibtanii,"V;PL;3;PST
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibdhaa,"V;SG;1;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibttaa,"V;SG;2;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibttii,"V;FEM;SG;3;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibtaa,"V;MASC;SG;3;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibnnaa,"V;PL;1;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibttuu,"V;PL;2;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhiib,ni dhiibtanii,"V;PL;3;FUT
",0.0,1.8181818181818182e-05,0.0,1.8181818181818182e-05
dhuf,dhufuu,"V;NFIN
",0.0028,0.0002,0.0028,0.0002
dhuf,dhufaa jiraa,"V;SG;1;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jirtaa,"V;SG;2;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jiraa,"V;PL;1;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jirtuu,"V;PL;2;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufaa jiranii,"V;PL;3;PRS
",0.0,0.0002,0.0,0.0002
dhuf,dhufdhee,"V;SG;1;PST
",0.0,0.0002,0.0,0.0002
dhuf,dhufttee,"V;SG;2;PST
",0.0,0.0002,0.0,0.0002
dhuf,dhufttee,"V;FEM;SG;3;PST
",0.0,0.0002,0.0,0.0002
dhuf,dhuftee,"V;MASC;SG;3;PST
",0.0009,0.0002,0.0009,0.0002
dhuf,dhufnee,"V;PL;1;PST
",0.0007,0.0002,0.0007,0.0002
dhuf,dhufttanii,"V;PL;2;PST
",0.0,0.0002,0.0,0.0002
dhuf,dhuftanii,"V;PL;3;PST
",0.0,0.0002,0.0,0.0002
dhuf,ni dhufdhaa,"V;SG;1;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhufttaa,"V;SG;2;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhufttii,"V;FEM;SG;3;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhuftaa,"V;MASC;SG;3;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhufnnaa,"V;PL;1;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhufttuu,"V;PL;2;FUT
",0.0,0.0002,0.0,0.0002
dhuf,ni dhuftanii,"V;PL;3;FUT
",0.0,0.0002,0.0,0.0002
dhug,dhuguu,"V;NFIN
",0.0,0.0,0.0,0.0
dhug,dhugaa jiraa,"V;SG;1;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jirtaa,"V;SG;2;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jirtii,"V;FEM;SG;3;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jiraa,"V;MASC;SG;3;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jiraa,"V;PL;1;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jirtuu,"V;PL;2;PRS
",0.0,0.0,0.0,0.0
dhug,dhugaa jiranii,"V;PL;3;PRS
",0.0,0.0,0.0,0.0
dhug,dhugdhee,"V;SG;1;PST
",0.0,0.0,0.0,0.0
dhug,dhugttee,"V;SG;2;PST
",0.0,0.0,0.0,0.0
dhug,dhugttee,"V;FEM;SG;3;PST
",0.0,0.0,0.0,0.0
dhug,dhugtee,"V;MASC;SG;3;PST
",0.0,0.0,0.0,0.0
dhug,dhugnee,"V;PL;1;PST
",0.0,0.0,0.0,0.0
dhug,dhugttanii,"V;PL;2;PST
",0.0,0.0,0.0,0.0
dhug,dhugtanii,"V;PL;3;PST
",0.0,0.0,0.0,0.0
dhug,ni dhugdhaa,"V;SG;1;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugttaa,"V;SG;2;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugttii,"V;FEM;SG;3;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugtaa,"V;MASC;SG;3;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugnnaa,"V;PL;1;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugttuu,"V;PL;2;FUT
",0.0,0.0,0.0,0.0
dhug,ni dhugtanii,"V;PL;3;FUT
",0.0,0.0,0.0,0.0
du',du'uu,"V;NFIN
",0.0005,2.272727272727273e-05,0.0005,2.272727272727273e-05
du',du'aa jiraa,"V;SG;1;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jirtaa,"V;SG;2;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jirtii,"V;FEM;SG;3;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jiraa,"V;MASC;SG;3;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jiraa,"V;PL;1;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jirtuu,"V;PL;2;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'aa jiranii,"V;PL;3;PRS
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'dhee,"V;SG;1;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'ttee,"V;SG;2;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'ttee,"V;FEM;SG;3;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'tee,"V;MASC;SG;3;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'nee,"V;PL;1;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'ttanii,"V;PL;2;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',du'tanii,"V;PL;3;PST
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'dhaa,"V;SG;1;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'ttaa,"V;SG;2;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'ttii,"V;FEM;SG;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'taa,"V;MASC;SG;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'nnaa,"V;PL;1;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'ttuu,"V;PL;2;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
du',ni du'tanii,"V;PL;3;FUT
",0.0,2.272727272727273e-05,0.0,2.272727272727273e-05
dubba,dubbachuu,"V;NFIN
",0.0018,9.999999999999999e-05,0.0018,9.999999999999999e-05
dubba,dubbachaa jiraa,"V;SG;1;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jirtaa,"V;SG;2;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jirtii,"V;FEM;SG;3;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jiraa,"V;MASC;SG;3;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jiraa,"V;PL;1;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jirtuu,"V;PL;2;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbachaa jiranii,"V;PL;3;PRS
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbadhee,"V;SG;1;PST
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbattee,"V;SG;2;PST
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbattee,"V;FEM;SG;3;PST
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbatee,"V;MASC;SG;3;PST
",0.0003,9.999999999999999e-05,0.0003,9.999999999999999e-05
dubba,dubbanee,"V;PL;1;PST
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbattanii,"V;PL;2;PST
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,dubbatanii,"V;PL;3;PST
",0.0001,9.999999999999999e-05,0.0001,9.999999999999999e-05
dubba,ni dubbadhaa,"V;SG;1;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbattaa,"V;SG;2;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbattii,"V;FEM;SG;3;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbataa,"V;MASC;SG;3;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbannaa,"V;PL;1;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbattuu,"V;PL;2;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubba,ni dubbatanii,"V;PL;3;FUT
",0.0,9.999999999999999e-05,0.0,9.999999999999999e-05
dubbis,dubbisuu,"V;NFIN
",0.0018,8.636363636363636e-05,0.0018,8.636363636363636e-05
dubbis,dubbisaa jiraa,"V;SG;1;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jirtaa,"V;SG;2;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jirtii,"V;FEM;SG;3;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jiraa,"V;MASC;SG;3;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jiraa,"V;PL;1;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jirtuu,"V;PL;2;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisaa jiranii,"V;PL;3;PRS
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisdhee,"V;SG;1;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisttee,"V;SG;2;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisttee,"V;FEM;SG;3;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbistee,"V;MASC;SG;3;PST
",0.0001,8.636363636363636e-05,0.0001,8.636363636363636e-05
dubbis,dubbisnee,"V;PL;1;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbisttanii,"V;PL;2;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,dubbistanii,"V;PL;3;PST
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbisdhaa,"V;SG;1;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbisttaa,"V;SG;2;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbisttii,"V;FEM;SG;3;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbistaa,"V;MASC;SG;3;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbisnnaa,"V;PL;1;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbisttuu,"V;PL;2;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
dubbis,ni dubbistanii,"V;PL;3;FUT
",0.0,8.636363636363636e-05,0.0,8.636363636363636e-05
eeg,eeguu,"V;NFIN
",0.0009,4.545454545454546e-05,0.0009,4.545454545454546e-05
eeg,eegaa jiraa,"V;SG;1;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
eeg,eegaa jirtaa,"V;SG;2;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
eeg,eegaa jirtii,"V;FEM;SG;3;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
eeg,eegaa jiraa,"V;MASC;SG;3;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
eeg,eegaa jiraa,"V;PL;1;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
eeg,eegaa jirtuu,"V;PL;2;PRS
",0.0,4.545454545454546e-05,0.0,4.545454545454546e-05
