lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
granicowaś,granicowachmej,V;PST;1;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a x m ɛ j
granicowaś,granicowachmy,V;PST;1;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a x m ɨ
granicowaś,granicowachu,V;PST;3;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a x u
granicowaś,granicowach,V;PST;1;SG,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a x
granicowaś,granicowašćo,V;PST;2;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a ɕ t͡ɕ ɔ
granicowaś,granicowašo,V;PST;2;SG,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a ʃ ɔ
granicowaś,granicowašo,V;PST;3;SG,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a ʃ ɔ
granicowaś,granicowaštej,V;PST;2;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a ʃ t ɛ j
granicowaś,granicowaštej,V;PST;3;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s ɔ w a ʃ t ɛ j
granicowaś,granicujomej,V;PRS;1;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ m ɛ j
granicowaś,granicujomy,V;PRS;1;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ m ɨ
granicowaś,granicujośo,V;PRS;2;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ ɕ ɔ
granicowaś,granicujoš,V;PRS;2;SG,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ ʃ
granicowaś,granicujotej,V;PRS;2;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ t ɛ j
granicowaś,granicujotej,V;PRS;3;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ t ɛ j
granicowaś,granicujo,V;PRS;3;SG,0.0013,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɔ
granicowaś,granicujśo,V;IMP;2;PL,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j ɕ ɔ
granicowaś,granicujtej,V;IMP;2;DU,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j t ɛ j
granicowaś,granicuju,V;PRS;1;SG,0.0001,7.142857142857143e-05,ɡ r a nʲ i t͡s u j u
granicowaś,granicuju,V;PRS;3;PL,0.0001,7.142857142857143e-05,ɡ r a nʲ i t͡s u j u
granicowaś,granicuj,V;IMP;2;SG,0.0,7.142857142857143e-05,ɡ r a nʲ i t͡s u j
graś,grajachmej,V;PST;1;DU,0.0,8.571428571428571e-05,ɡ r a j a x m ɛ j
graś,grajachmy,V;PST;1;PL,0.0,8.571428571428571e-05,ɡ r a j a x m ɨ
graś,grajachu,V;PST;3;PL,0.0,8.571428571428571e-05,ɡ r a j a x u
graś,grajach,V;PST;1;SG,0.0,8.571428571428571e-05,ɡ r a j a x
graś,grajašćo,V;PST;2;PL,0.0,8.571428571428571e-05,ɡ r a j a ɕ t͡ɕ ɔ
graś,grajašo,V;PST;2;SG,0.0,8.571428571428571e-05,ɡ r a j a ʃ ɔ
graś,grajašo,V;PST;3;SG,0.0,8.571428571428571e-05,ɡ r a j a ʃ ɔ
graś,grajaštej,V;PST;2;DU,0.0,8.571428571428571e-05,ɡ r a j a ʃ t ɛ j
graś,grajaštej,V;PST;3;DU,0.0,8.571428571428571e-05,ɡ r a j a ʃ t ɛ j
graś,grajomej,V;PRS;1;DU,0.0,8.571428571428571e-05,ɡ r a j ɔ m ɛ j
graś,grajomy,V;PRS;1;PL,0.0,8.571428571428571e-05,ɡ r a j ɔ m ɨ
graś,grajośo,V;PRS;2;PL,0.0,8.571428571428571e-05,ɡ r a j ɔ ɕ ɔ
graś,grajoš,V;PRS;2;SG,0.0001,8.571428571428571e-05,ɡ r a j ɔ ʃ
graś,grajotej,V;PRS;2;DU,0.0002,8.571428571428571e-05,ɡ r a j ɔ t ɛ j
graś,grajotej,V;PRS;3;DU,0.0002,8.571428571428571e-05,ɡ r a j ɔ t ɛ j
graś,grajo,V;PRS;3;SG,0.0003,8.571428571428571e-05,ɡ r a j ɔ
graś,grajśo,V;IMP;2;PL,0.0,8.571428571428571e-05,ɡ r a j ɕ ɔ
graś,grajtej,V;IMP;2;DU,0.0,8.571428571428571e-05,ɡ r a j t ɛ j
graś,graju,V;PRS;1;SG,0.0005,8.571428571428571e-05,ɡ r a j u
graś,graju,V;PRS;3;PL,0.0005,8.571428571428571e-05,ɡ r a j u
graś,graj,V;IMP;2;SG,0.0,8.571428571428571e-05,ɡ r a j
jěsć,jěmej,V;PRS;1;DU,0.0,6.19047619047619e-05,j ɪ m ɛ j
jěsć,jěm,V;PRS;1;SG,0.0002,6.19047619047619e-05,j ɪ m
jěsć,jěmy,V;PRS;1;PL,0.0001,6.19047619047619e-05,j ɪ m ɨ
jěsć,jěsćo,V;PRS;2;PL,0.0,6.19047619047619e-05,j ɪ s t͡ɕ ɔ
jěsć,jěstej,V;PRS;2;DU,0.0,6.19047619047619e-05,j ɪ s t ɛ j
jěsć,jěstej,V;PRS;3;DU,0.0,6.19047619047619e-05,j ɪ s t ɛ j
jěsć,jěš,V;PRS;2;SG,0.0,6.19047619047619e-05,j ɪ ʃ
jěsć,jě,V;PRS;3;SG,0.0003,6.19047619047619e-05,j ɪ
jěsć,jězćo,V;IMP;2;PL,0.0,6.19047619047619e-05,j ɪ s t͡ɕ ɔ
jěsć,jěźechmej,V;PST;1;DU,0.0,6.19047619047619e-05,j ɪ ʑ ɛ x m ɛ j
jěsć,jěźechmy,V;PST;1;PL,0.0,6.19047619047619e-05,j ɪ ʑ ɛ x m ɨ
jěsć,jěźechu,V;PST;3;PL,0.0,6.19047619047619e-05,j ɪ ʑ ɛ x u
jěsć,jěźech,V;PST;1;SG,0.0,6.19047619047619e-05,j ɪ ʑ ɛ x
jěsć,jěźešćo,V;PST;2;PL,0.0,6.19047619047619e-05,j ɪ ʑ ɛ ɕ t͡ɕ ɔ
jěsć,jěźešo,V;PST;2;SG,0.0,6.19047619047619e-05,j ɪ ʑ ɛ ʃ ɔ
jěsć,jěźešo,V;PST;3;SG,0.0,6.19047619047619e-05,j ɪ ʑ ɛ ʃ ɔ
jěsć,jěźeštej,V;PST;2;DU,0.0,6.19047619047619e-05,j ɪ ʑ ɛ ʃ t ɛ j
jěsć,jěźeštej,V;PST;3;DU,0.0,6.19047619047619e-05,j ɪ ʑ ɛ ʃ t ɛ j
jěsć,jěźe,V;PRS;3;PL,0.0007,6.19047619047619e-05,j ɪ ʑ ɛ
jěsć,jěztej,V;IMP;2;DU,0.0,6.19047619047619e-05,j ɪ s t ɛ j
jěsć,jěz,V;IMP;2;SG,0.0,6.19047619047619e-05,j ɪ s
kidaś,kidachmej,V;PST;1;DU,0.0,0.0,kʲ i d a x m ɛ j
kidaś,kidachmy,V;PST;1;PL,0.0,0.0,kʲ i d a x m ɨ
kidaś,kidachu,V;PST;3;PL,0.0,0.0,kʲ i d a x u
kidaś,kidach,V;PST;1;SG,0.0,0.0,kʲ i d a x
kidaś,kidajśo,V;IMP;2;PL,0.0,0.0,kʲ i d a j ɕ ɔ
kidaś,kidajtej,V;IMP;2;DU,0.0,0.0,kʲ i d a j t ɛ j
kidaś,kidaju,V;PRS;3;PL,0.0,0.0,kʲ i d a j u
kidaś,kidaj,V;IMP;2;SG,0.0,0.0,kʲ i d a j
kidaś,kidamej,V;PRS;1;DU,0.0,0.0,kʲ i d a m ɛ j
kidaś,kidam,V;PRS;1;SG,0.0,0.0,kʲ i d a m
kidaś,kidamy,V;PRS;1;PL,0.0,0.0,kʲ i d a m ɨ
kidaś,kidašćo,V;PST;2;PL,0.0,0.0,kʲ i d a ɕ t͡ɕ ɔ
kidaś,kidaśo,V;PRS;2;PL,0.0,0.0,kʲ i d a ɕ ɔ
kidaś,kidašo,V;PST;2;SG,0.0,0.0,kʲ i d a ʃ ɔ
kidaś,kidašo,V;PST;3;SG,0.0,0.0,kʲ i d a ʃ ɔ
kidaś,kidaštej,V;PST;2;DU,0.0,0.0,kʲ i d a ʃ t ɛ j
kidaś,kidaštej,V;PST;3;DU,0.0,0.0,kʲ i d a ʃ t ɛ j
kidaś,kidaš,V;PRS;2;SG,0.0,0.0,kʲ i d a ʃ
kidaś,kidatej,V;PRS;2;DU,0.0,0.0,kʲ i d a t ɛ j
kidaś,kidatej,V;PRS;3;DU,0.0,0.0,kʲ i d a t ɛ j
kidaś,kida,V;PRS;3;SG,0.0,0.0,kʲ i d a
klěś,klějachmej,V;PST;1;DU,0.0,9.523809523809525e-06,k l ɪ j a x m ɛ j
klěś,klějachmy,V;PST;1;PL,0.0,9.523809523809525e-06,k l ɪ j a x m ɨ
klěś,klějachu,V;PST;3;PL,0.0,9.523809523809525e-06,k l ɪ j a x u
klěś,klějach,V;PST;1;SG,0.0,9.523809523809525e-06,k l ɪ j a x
klěś,klějašćo,V;PST;2;PL,0.0,9.523809523809525e-06,k lʲ ɪ j a ɕ t͡ɕ ɔ
klěś,klějašo,V;PST;2;SG,0.0,9.523809523809525e-06,k lʲ ɪ j a ʃ ɔ
klěś,klějašo,V;PST;3;SG,0.0,9.523809523809525e-06,k lʲ ɪ j a ʃ ɔ
klěś,klějaštej,V;PST;2;DU,0.0,9.523809523809525e-06,k lʲ ɪ j a ʃ t ɛ j
klěś,klějaštej,V;PST;3;DU,0.0,9.523809523809525e-06,k lʲ ɪ j a ʃ t ɛ j
klěś,klějomej,V;PRS;1;DU,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ m ɛ j
klěś,klějomy,V;PRS;1;PL,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ m ɨ
klěś,klějośo,V;PRS;2;PL,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ ɕ ɔ
klěś,klějoš,V;PRS;2;SG,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ ʃ
klěś,klějotej,V;PRS;2;DU,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ t ɛ j
klěś,klějotej,V;PRS;3;DU,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ t ɛ j
klěś,klějo,V;PRS;3;SG,0.0,9.523809523809525e-06,k lʲ ɪ j ɔ
klěś,klějśo,V;IMP;2;PL,0.0,9.523809523809525e-06,k lʲ ɪ j ɕ ɔ
klěś,klějtej,V;IMP;2;DU,0.0,9.523809523809525e-06,k l ɪ j t ɛ j
klěś,klěju,V;PRS;1;SG,0.0001,9.523809523809525e-06,k lʲ ɪ j u
klěś,klěju,V;PRS;3;PL,0.0001,9.523809523809525e-06,k lʲ ɪ j u
klěś,klěj,V;IMP;2;SG,0.0,9.523809523809525e-06,k lʲ ɪ j
kóńcowaś,kóńcowachmej,V;PST;1;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a x m ɛ j
kóńcowaś,kóńcowachmy,V;PST;1;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a x m ɨ
kóńcowaś,kóńcowachu,V;PST;3;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a x u
kóńcowaś,kóńcowach,V;PST;1;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a x
kóńcowaś,kóńcowašćo,V;PST;2;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a ɕ t͡ɕ ɔ
kóńcowaś,kóńcowašo,V;PST;2;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a ʃ ɔ
kóńcowaś,kóńcowašo,V;PST;3;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a ʃ ɔ
kóńcowaś,kóńcowaštej,V;PST;2;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a ʃ t ɛ j
kóńcowaś,kóńcowaštej,V;PST;3;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s ɔ w a ʃ t ɛ j
kóńcowaś,kóńcujomej,V;PRS;1;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ m ɛ j
kóńcowaś,kóńcujomy,V;PRS;1;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ m ɨ
kóńcowaś,kóńcujośo,V;PRS;2;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ ɕ ɔ
kóńcowaś,kóńcujoš,V;PRS;2;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ ʃ
kóńcowaś,kóńcujotej,V;PRS;2;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ t ɛ j
kóńcowaś,kóńcujotej,V;PRS;3;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ t ɛ j
kóńcowaś,kóńcujo,V;PRS;3;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɔ
kóńcowaś,kóńcujśo,V;IMP;2;PL,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j ɕ ɔ
kóńcowaś,kóńcujtej,V;IMP;2;DU,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j t ɛ j
kóńcowaś,kóńcuju,V;PRS;1;SG,0.0001,9.523809523809525e-06,k ɛ nʲ t͡s u j u
kóńcowaś,kóńcuju,V;PRS;3;PL,0.0001,9.523809523809525e-06,k ɛ nʲ t͡s u j u
kóńcowaś,kóńcuj,V;IMP;2;SG,0.0,9.523809523809525e-06,k ɛ nʲ t͡s u j
kšyś,kšyjachmej,V;PST;1;DU,0.0,4.761904761904762e-06,k ʃ ɨ j a x m ɛ j
kšyś,kšyjachmy,V;PST;1;PL,0.0,4.761904761904762e-06,k ʃ ɨ j a x m ɨ
kšyś,kšyjachu,V;PST;3;PL,0.0,4.761904761904762e-06,k ʃ ɨ j a x u
kšyś,kšyjach,V;PST;1;SG,0.0,4.761904761904762e-06,k ʃ ɨ j a x
kšyś,kšyjašćo,V;PST;2;PL,0.0,4.761904761904762e-06,k ʃ ɨ j a ɕ t͡ɕ ɔ
kšyś,kšyjašo,V;PST;2;SG,0.0,4.761904761904762e-06,k ʃ ɨ j a ʃ ɔ
kšyś,kšyjašo,V;PST;3;SG,0.0,4.761904761904762e-06,k ʃ ɨ j a ʃ ɔ
kšyś,kšyjaštej,V;PST;2;DU,0.0,4.761904761904762e-06,k ʃ ɨ j a ʃ t ɛ j
kšyś,kšyjaštej,V;PST;3;DU,0.0,4.761904761904762e-06,k ʃ ɨ j a ʃ t ɛ j
kšyś,kšyjomej,V;PRS;1;DU,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ m ɛ j
kšyś,kšyjomy,V;PRS;1;PL,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ m ɨ
kšyś,kšyjośo,V;PRS;2;PL,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ ɕ ɔ
kšyś,kšyjoš,V;PRS;2;SG,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ ʃ
kšyś,kšyjotej,V;PRS;2;DU,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ t ɛ j
kšyś,kšyjotej,V;PRS;3;DU,0.0,4.761904761904762e-06,k ʃ ɨ j ɔ t ɛ j
kšyś,kšyjo,V;PRS;3;SG,0.0001,4.761904761904762e-06,k ʃ ɨ j ɔ
kšyś,kšyjśo,V;IMP;2;PL,0.0,4.761904761904762e-06,k ʃ ɨ j ɕ ɔ
kšyś,kšyjtej,V;IMP;2;DU,0.0,4.761904761904762e-06,k ʃ ɨ j t ɛ j
kšyś,kšyju,V;PRS;1;SG,0.0,4.761904761904762e-06,k ʃ ɨ j u
kšyś,kšyju,V;PRS;3;PL,0.0,4.761904761904762e-06,k ʃ ɨ j u
kšyś,kšyj,V;IMP;2;SG,0.0,4.761904761904762e-06,k ʃ ɨ j
kusaś,kusachmej,V;PST;1;DU,0.0,9.523809523809525e-06,k u s a x m ɛ j
kusaś,kusachmy,V;PST;1;PL,0.0,9.523809523809525e-06,k u s a x m ɨ
kusaś,kusachu,V;PST;3;PL,0.0,9.523809523809525e-06,k u s a x u
kusaś,kusach,V;PST;1;SG,0.0,9.523809523809525e-06,k u s a x
kusaś,kusajśo,V;IMP;2;PL,0.0,9.523809523809525e-06,k u s a j ɕ ɔ
kusaś,kusajtej,V;IMP;2;DU,0.0,9.523809523809525e-06,k u s a j t ɛ j
kusaś,kusaju,V;PRS;3;PL,0.0001,9.523809523809525e-06,k u s a j u
kusaś,kusaj,V;IMP;2;SG,0.0,9.523809523809525e-06,k u s a j
kusaś,kusamej,V;PRS;1;DU,0.0,9.523809523809525e-06,k u s a m ɛ j
kusaś,kusam,V;PRS;1;SG,0.0,9.523809523809525e-06,k u s a m
kusaś,kusamy,V;PRS;1;PL,0.0,9.523809523809525e-06,k u s a m ɨ
kusaś,kusašćo,V;PST;2;PL,0.0,9.523809523809525e-06,k u s a ɕ t͡ɕ ɔ
kusaś,kusaśo,V;PRS;2;PL,0.0,9.523809523809525e-06,k u s a ɕ ɔ
kusaś,kusašo,V;PST;2;SG,0.0,9.523809523809525e-06,k u s a ʃ ɔ
kusaś,kusašo,V;PST;3;SG,0.0,9.523809523809525e-06,k u s a ʃ ɔ
kusaś,kusaštej,V;PST;2;DU,0.0,9.523809523809525e-06,k u s a ʃ t ɛ j
kusaś,kusaštej,V;PST;3;DU,0.0,9.523809523809525e-06,k u s a ʃ t ɛ j
kusaś,kusaš,V;PRS;2;SG,0.0,9.523809523809525e-06,k u s a ʃ
kusaś,kusatej,V;PRS;2;DU,0.0,9.523809523809525e-06,k u s a t ɛ j
kusaś,kusatej,V;PRS;3;DU,0.0,9.523809523809525e-06,k u s a t ɛ j
kusaś,kusa,V;PRS;3;SG,0.0001,9.523809523809525e-06,k u s a
lažaś,lažachmej,V;PST;1;DU,0.0,0.0004809523809523,l a ʒ a x m ɛ j
lažaś,lažachmy,V;PST;1;PL,0.0,0.0004809523809523,l a ʒ a x m ɨ
lažaś,lažachu,V;PST;3;PL,0.0,0.0004809523809523,l a ʒ a x u
lažaś,lažach,V;PST;1;SG,0.0,0.0004809523809523,l a ʒ a x
lažaś,lažašćo,V;PST;2;PL,0.0,0.0004809523809523,l a ʒ a ɕ t͡ɕ ɔ
lažaś,lažašo,V;PST;2;SG,0.0,0.0004809523809523,l a ʒ a ʃ ɔ
lažaś,lažašo,V;PST;3;SG,0.0,0.0004809523809523,l a ʒ a ʃ ɔ
lažaś,lažaštej,V;PST;2;DU,0.0,0.0004809523809523,l a ʒ a ʃ t ɛ j
lažaś,lažaštej,V;PST;3;DU,0.0,0.0004809523809523,l a ʒ a ʃ t ɛ j
lažaś,lažćo,V;IMP;2;PL,0.0,0.0004809523809523,l a ʃ t͡ɕ ɔ
lažaś,laže,V;PRS;3;PL,0.0019,0.0004809523809523,l a ʒ ɛ
lažaś,lažtej,V;IMP;2;DU,0.0,0.0004809523809523,l a ʃ t ɛ j
lažaś,laž,V;IMP;2;SG,0.0,0.0004809523809523,l a ʃ
lažaś,lažymej,V;PRS;1;DU,0.0,0.0004809523809523,l a ʒ ɨ m ɛ j
lažaś,lažym,V;PRS;1;SG,0.0,0.0004809523809523,l a ʒ ɨ m
lažaś,lažymy,V;PRS;1;PL,0.0,0.0004809523809523,l a ʒ ɨ m ɨ
lažaś,lažyśo,V;PRS;2;PL,0.0,0.0004809523809523,l a ʒ ɨ ɕ ɔ
lažaś,lažyš,V;PRS;2;SG,0.0,0.0004809523809523,l a ʒ ɨ ʃ
lažaś,lažytej,V;PRS;2;DU,0.0001,0.0004809523809523,l a ʒ ɨ t ɛ j
lažaś,lažytej,V;PRS;3;DU,0.0001,0.0004809523809523,l a ʒ ɨ t ɛ j
lažaś,lažy,V;PRS;3;SG,0.008,0.0004809523809523,l a ʒ ɨ
leśeś,leśćo,V;IMP;2;PL,0.0,9.523809523809525e-06,l ɛ ɕ t͡ɕ ɔ
leśeś,leśechmej,V;PST;1;DU,0.0,9.523809523809525e-06,l ɛ ɕ ɛ x m ɛ j
leśeś,leśechmy,V;PST;1;PL,0.0,9.523809523809525e-06,l ɛ ɕ ɛ x m ɨ
leśeś,leśechu,V;PST;3;PL,0.0,9.523809523809525e-06,l ɛ ɕ ɛ x u
leśeś,leśech,V;PST;1;SG,0.0,9.523809523809525e-06,l ɛ ɕ ɛ x
leśeś,leśešćo,V;PST;2;PL,0.0,9.523809523809525e-06,l ɛ ɕ ɛ ɕ t͡ɕ ɔ
leśeś,leśešo,V;PST;2;SG,0.0,9.523809523809525e-06,l ɛ ɕ ɛ ʃ ɔ
leśeś,leśešo,V;PST;3;SG,0.0,9.523809523809525e-06,l ɛ ɕ ɛ ʃ ɔ
leśeś,leśeštej,V;PST;2;DU,0.0,9.523809523809525e-06,l ɛ ɕ ɛ ʃ t ɛ j
leśeś,leśeštej,V;PST;3;DU,0.0,9.523809523809525e-06,l ɛ ɕ ɛ ʃ t ɛ j
leśeś,leśe,V;PRS;3;PL,0.0002,9.523809523809525e-06,l ɛ ɕ ɛ
leśeś,leśimej,V;PRS;1;DU,0.0,9.523809523809525e-06,l ɛ ɕ i m ɛ j
leśeś,leśim,V;PRS;1;SG,0.0,9.523809523809525e-06,l ɛ ɕ i m
leśeś,leśimy,V;PRS;1;PL,0.0,9.523809523809525e-06,l ɛ ɕ i m ɨ
leśeś,leśiśo,V;PRS;2;PL,0.0,9.523809523809525e-06,l ɛ ɕ i ɕ ɔ
leśeś,leśiš,V;PRS;2;SG,0.0,9.523809523809525e-06,l ɛ ɕ i ʃ
leśeś,leśitej,V;PRS;2;DU,0.0,9.523809523809525e-06,l ɛ ɕ i t ɛ j
leśeś,leśitej,V;PRS;3;DU,0.0,9.523809523809525e-06,l ɛ ɕ i t ɛ j
leśeś,leśi,V;PRS;3;SG,0.0,9.523809523809525e-06,l ɛ ɕ i
leśeś,leśtej,V;IMP;2;DU,0.0,9.523809523809525e-06,l ɛ ɕ t ɛ j
leśeś,leś,V;IMP;2;SG,0.0,9.523809523809525e-06,l ɛ ɕ
lězć,lězćo,V;IMP;2;PL,0.0,9.523809523809525e-06,lʲ ɪ s t͡ɕ ɔ
lězć,lězechmej,V;PST;1;DU,0.0,9.523809523809525e-06,l ɪ z ɛ x m ɛ j
lězć,lězechmy,V;PST;1;PL,0.0,9.523809523809525e-06,l ɪ z ɛ x m ɨ
lězć,lězechu,V;PST;3;PL,0.0,9.523809523809525e-06,l ɪ z ɛ x u
lězć,lězech,V;PST;1;SG,0.0,9.523809523809525e-06,l ɪ z ɛ x
lězć,lězešćo,V;PST;2;PL,0.0,9.523809523809525e-06,lʲ ɪ z ɛ ɕ t͡ɕ ɔ
lězć,lězešo,V;PST;2;SG,0.0,9.523809523809525e-06,l ɪ z ɛ ʃ ɔ
lězć,lězešo,V;PST;3;SG,0.0,9.523809523809525e-06,l ɪ z ɛ ʃ ɔ
lězć,lězeštej,V;PST;2;DU,0.0,9.523809523809525e-06,l ɪ z ɛ ʃ t ɛ j
lězć,lězeštej,V;PST;3;DU,0.0,9.523809523809525e-06,l ɪ z ɛ ʃ t ɛ j
lězć,lězomej,V;PRS;1;DU,0.0,9.523809523809525e-06,lʲ ɪ z ɔ m ɛ j
lězć,lězomy,V;PRS;1;PL,0.0,9.523809523809525e-06,lʲ ɪ z ɔ m ɨ
lězć,lězośo,V;PRS;2;PL,0.0,9.523809523809525e-06,lʲ ɪ z ɔ ɕ ɔ
lězć,lězoš,V;PRS;2;SG,0.0,9.523809523809525e-06,lʲ ɪ z ɔ ʃ
lězć,lězotej,V;PRS;2;DU,0.0,9.523809523809525e-06,lʲ ɪ z ɔ t ɛ j
lězć,lězotej,V;PRS;3;DU,0.0,9.523809523809525e-06,lʲ ɪ z ɔ t ɛ j
lězć,lězo,V;PRS;3;SG,0.0,9.523809523809525e-06,lʲ ɪ z ɔ
lězć,lěztej,V;IMP;2;DU,0.0,9.523809523809525e-06,lʲ ɪ s t ɛ j
lězć,lězu,V;PRS;1;SG,0.0001,9.523809523809525e-06,lʲ ɪ z u
lězć,lězu,V;PRS;3;PL,0.0001,9.523809523809525e-06,lʲ ɪ z u
lězć,lěz,V;IMP;2;SG,0.0,9.523809523809525e-06,lʲ ɪ s
licyś,licachmej,V;PST;1;DU,0.0,0.0001142857142857,l i t͡s a x m ɛ j
licyś,licachmy,V;PST;1;PL,0.0,0.0001142857142857,l i t͡s a x m ɨ
licyś,licachu,V;PST;3;PL,0.0,0.0001142857142857,l i t͡s a x u
licyś,licach,V;PST;1;SG,0.0,0.0001142857142857,l i t͡s a x
licyś,licašćo,V;PST;2;PL,0.0,0.0001142857142857,l i t͡s a ɕ t͡ɕ ɔ
licyś,licašo,V;PST;2;SG,0.0,0.0001142857142857,lʲ i t͡s a ʃ ɔ
licyś,licašo,V;PST;3;SG,0.0,0.0001142857142857,lʲ i t͡s a ʃ ɔ
licyś,licaštej,V;PST;2;DU,0.0,0.0001142857142857,l i t͡s a ʃ t ɛ j
licyś,licaštej,V;PST;3;DU,0.0,0.0001142857142857,l i t͡s a ʃ t ɛ j
licyś,licćo,V;IMP;2;PL,0.0,0.0001142857142857,l i t͡s t͡ɕ ɔ
licyś,lice,V;PRS;3;PL,0.0005,0.0001142857142857,lʲ i t͡s ɛ
licyś,lictej,V;IMP;2;DU,0.0,0.0001142857142857,lʲ i t͡s t ɛ j
licyś,lic,V;IMP;2;SG,0.0,0.0001142857142857,l i t͡s
licyś,licymej,V;PRS;1;DU,0.0,0.0001142857142857,l i t͡s ɨ m ɛ j
licyś,licym,V;PRS;1;SG,0.0,0.0001142857142857,l i t͡s ɨ m
licyś,licymy,V;PRS;1;PL,0.0002,0.0001142857142857,l i t͡s ɨ m ɨ
licyś,licyśo,V;PRS;2;PL,0.0,0.0001142857142857,lʲ i t͡s ɨ ɕ ɔ
licyś,licyš,V;PRS;2;SG,0.0,0.0001142857142857,l i t͡s ɨ ʃ
licyś,licytej,V;PRS;2;DU,0.0002,0.0001142857142857,l i t͡s ɨ t ɛ j
licyś,licytej,V;PRS;3;DU,0.0002,0.0001142857142857,l i t͡s ɨ t ɛ j
licyś,licy,V;PRS;3;SG,0.0013,0.0001142857142857,lʲ i t͡s ɨ
lubowaś,lubowachmej,V;PST;1;DU,0.0,2.380952380952381e-05,l u b ɔ w a x m ɛ j
lubowaś,lubowachmy,V;PST;1;PL,0.0,2.380952380952381e-05,l u b ɔ w a x m ɨ
lubowaś,lubowachu,V;PST;3;PL,0.0,2.380952380952381e-05,l u b ɔ w a x u
lubowaś,lubowach,V;PST;1;SG,0.0,2.380952380952381e-05,l u b ɔ w a x
lubowaś,lubowašćo,V;PST;2;PL,0.0,2.380952380952381e-05,l u b ɔ w a ɕ t͡ɕ ɔ
lubowaś,lubowašo,V;PST;2;SG,0.0,2.380952380952381e-05,l u b ɔ w a ʃ ɔ
lubowaś,lubowašo,V;PST;3;SG,0.0,2.380952380952381e-05,l u b ɔ w a ʃ ɔ
lubowaś,lubowaštej,V;PST;2;DU,0.0,2.380952380952381e-05,l u b ɔ w a ʃ t ɛ j
lubowaś,lubowaštej,V;PST;3;DU,0.0,2.380952380952381e-05,l u b ɔ w a ʃ t ɛ j
lubowaś,lubujomej,V;PRS;1;DU,0.0,2.380952380952381e-05,l u b u j ɔ m ɛ j
lubowaś,lubujomy,V;PRS;1;PL,0.0001,2.380952380952381e-05,l u b u j ɔ m ɨ
lubowaś,lubujośo,V;PRS;2;PL,0.0,2.380952380952381e-05,l u b u j ɔ ɕ ɔ
