lemma,form,paradigm_slot,phonemic_form
beirid,bérthair,V;FIN;IND;PASS;FUT;ABS;SG,bʲ eː r͈ʲ θ i rʲ
beirid,bertar,V;FIN;IND;PASS;PRS;REL;PL,bʲ e r͈ d a r
beirid,berair,V;FIN;IND;PASS;PRS;ABS;SG,bʲ e r i rʲ
beirid,bretha,V;FIN;IND;PASS;PST;PFV;CONJ;PL,bʲ rʲ e θ a
beirid,berait,V;FIN;IND;PRS;ABS;3;PL,bʲ e r i dʲ
beirid,bérae,V;FIN;IND;FUT;ABS;2;SG,bʲ eː r e
beirid,beram,V;FIN;IMP;1;PL,bʲ e r a ṽ
beirid,berthar,V;FIN;SBJV;PASS;PRS;CONJ;SG,bʲ e r͈ θ a r
beirid,brethae,V;FIN;IND;PASS;PST;PFV;ABS;SG,bʲ rʲ e θ e
beirid,beram,V;FIN;IND;PRS;CONJ;1;PL,bʲ e r a ṽ
beirid,bérthar,V;FIN;IND;PASS;FUT;CONJ;SG,bʲ eː r͈ θ a r
benaid,bentais,V;FIN;IND;PST;IPFV;3;PL,bʲ e n͈ t i sʲ
benaid,rubaim,V;FIN;IND;PRS;CONJ;1;SG,r͈ u v i ṽʲ
benaid,biu,V;FIN;IND;FUT;CONJ;1;SG,bʲ i u̯
benaid,benas,V;FIN;IND;PRS;REL;3;SG,bʲ e n a s
benaid,béotar,V;FIN;IND;PST;PFV;CONJ;3;PL,bʲ eː o̯ d a r
benaid,benat,V;FIN;IND;PRS;CONJ;3;PL,bʲ e n a d
benaid,bia,V;FIN;IND;FUT;CONJ;3;SG,bʲ i a
benaid,benaid,V;FIN;IND;PRS;ABS;3;SG,bʲ e n i ðʲ
benaid,ben,V;FIN;IND;PRS;CONJ;3;SG,bʲ e n
benaid,bíth,V;FIN;IND;PST;PFV;CONJ;PASS;SG,bʲ iː θ
benaid,ben,V;FIN;IMP;2;SG,bʲ e n
benaid,benaid,V;FIN;IMP;2;PL,bʲ e n i ðʲ
benaid,bí,V;FIN;IND;PST;PFV;CONJ;3;SG,bʲ iː
benaid,biad,V;FIN;COND;3;SG,bʲ i a̯ ð
benaid,bethae,V;FIN;SBJV;PST;PASS;SG,bʲ e θ e
benaid,bia,V;FIN;SBJV;PRS;CONJ;3;SG,bʲ i a
benaid,bí,V;FIN;IND;PST;PFV;ABS;3;SG,bʲ iː
benaid,benair,V;FIN;IND;PRS;ABS;PASS;SG,bʲ e n i rʲ
benaid,benait,V;FIN;IND;PRS;ABS;3;PL,bʲ e n i dʲ
benaid,bether,V;FIN;SBJV;PRS;CONJ;PASS;SG,bʲ e θʲ e r
benaid,ruibther,V;FIN;SBJV;PRS;CONJ;PASS;SG,r͈ u vʲ θʲ e r
cingid,cingtis,V;FIN;IND;PST;IPFV;3;PL,kʲ i ŋʲ ɡʲ tʲ i sʲ
cingid,céiset,V;FIN;SBJV;PRS;CONJ;3;PL,kʲ eː sʲ e d
cingid,cinges,V;FIN;IND;PRS;REL;3;SG,kʲ i ŋʲ ɡʲ e s
cingid,cichset,V;FIN;IND;FUT;CONJ;3;PL,kʲ i xʲ sʲ e d
cingid,cengat,V;FIN;IND;PRS;CONJ;3;PL,kʲ e ŋ ɡ a d
cingid,cich,V;FIN;IND;FUT;CONJ;3;SG,kʲ i xʲ
cingid,cingid,V;FIN;IND;PRS;ABS;3;SG,kʲ i ŋʲ ɡʲ i ðʲ
cingid,cing,V;FIN;IND;PRS;CONJ;3;SG,kʲ i ŋʲ ɡʲ
cingid,cing,V;FIN;IMP;2;SG,kʲ i ŋʲ ɡʲ
cingid,cengar,V;FIN;IND;PRS;CONJ;PASS;SG,kʲ e ŋ ɡ a r
cingid,cechaing,V;FIN;IND;PST;PFV;CONJ;3;SG,kʲ e x i ŋʲ ɡʲ
cingid,cichsed,V;FIN;COND;3;SG,kʲ i xʲ sʲ e ð
cingid,cechaing,V;FIN;IND;PST;PFV;ABS;3;SG,kʲ e x i ŋʲ ɡʲ
cingid,cengair,V;FIN;IND;PRS;ABS;PASS;SG,kʲ e ŋ ɡ i rʲ
cingid,cengait,V;FIN;IND;PRS;ABS;3;PL,kʲ e ŋ ɡ i dʲ
claidid,claitis,V;FIN;IND;PST;IPFV;3;PL,k l a dʲ i sʲ
claidid,cichlus,V;FIN;IND;FUT;CONJ;1;SG,kʲ i x l u s
claidid,clássat,V;FIN;SBJV;PRS;CONJ;3;PL,k l aː s a d
claidid,claides,V;FIN;IND;PRS;REL;3;SG,k l a ðʲ e s
claidid,cechladatar,V;FIN;IND;PST;PFV;CONJ;3;PL,kʲ e x l a ð a d a r
claidid,cladat,V;FIN;IND;PRS;CONJ;3;PL,k l a ð a d
claidid,clássainn,V;FIN;SBJV;PST;1;SG,k l aː s i n͈ʲ
claidid,claid,V;FIN;IND;PRS;CONJ;3;SG,k l a ðʲ
claidid,class,V;FIN;IND;PST;PFV;CONJ;PASS;SG,k l a s
claidid,claiter,V;FIN;IND;PRS;CONJ;PASS;SG,k l a dʲ e r
claidid,cechlaid,V;FIN;IND;PST;PFV;CONJ;3;SG,kʲ e x l i ðʲ
claidid,clástae,V;FIN;SBJV;PST;PASS;SG,k l aː s t e
claidid,claite,V;FIN;IND;PST;IPFV;PASS;SG,k l a dʲ e
claidid,cladair,V;FIN;IND;PRS;ABS;PASS;SG,k l a ð i rʲ
claidid,cladait,V;FIN;IND;PRS;ABS;3;PL,k l a ð ə dʲ
cluichigidir,cluichigtis,V;FIN;IND;PST;IPFV;3;PL,k l u xʲ i ɣʲ tʲ i sʲ
cluichigidir,cluichegatar,V;FIN;SBJV;PRS;CONJ;3;PL,k l u xʲ e ɣ a d a r
cluichigidir,cluichigedar,V;FIN;IND;PRS;REL;3;SG,k l u xʲ i ɣʲ e ð a r
cluichigidir,cluichigedar,V;FIN;IND;PRS;CONJ;3;SG,k l u xʲ i ɣʲ e ð a r
conrig,conríastar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,k o n͈ r͈ʲ iː a̯ s t a r
conrig,conrigi,V;FIN;IND;PRS;2;SG;LGSPEC1,k o n͈ʲ rʲ i ɣʲ i
conrig,conárracht,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,k o n aː r͈ a x t
conrig,conréis,V;FIN;SBJV;PRS;2;SG;LGSPEC1,k o n͈ʲ rʲ eː sʲ
conrig,conárraig,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,k o n aː r͈ i ɣʲ
conrig,conrig,V;FIN;IND;PRS;3;SG;LGSPEC1,k o n͈ʲ rʲ i ɣʲ
conrig,conrías,V;FIN;SBJV;PRS;1;SG;LGSPEC1,k o n͈ r͈ʲ iː a̯ s
conrig,cuimriged,V;FIN;IMP;3;SG,k u ṽʲ rʲ i ɣʲ e ð
conrig,conreraig,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,k o n͈ʲ rʲ e r i ɣʲ
conrig,cuimrechtai,V;FIN;LGSPEC3,k u ṽʲ rʲ e x t i
conrig,conregar,V;FIN;IND;PRS;PASS;SG;LGSPEC1,k o n͈ʲ rʲ e ɣ a r
conrig,conregat,V;FIN;IND;PRS;3;PL;LGSPEC1,k o n͈ʲ rʲ e ɣ a d
crenaid,crenaim,V;FIN;IND;PRS;CONJ;1;SG,kʲ rʲ e n i ṽʲ
crenaid,ciúr,V;FIN;IND;FUT;CONJ;1;SG,kʲ i u̯ r
crenaid,crenas,V;FIN;IND;PRS;REL;3;SG,kʲ rʲ e n a s
crenaid,cér,V;FIN;IND;PST;PFV;CONJ;1;SG,kʲ eː r
crenaid,crenat,V;FIN;IND;PRS;CONJ;3;PL,kʲ rʲ e n a d
crenaid,cicher,V;FIN;IND;FUT;CONJ;3;SG,kʲ i xʲ e r
crenaid,crenaid,V;FIN;IND;PRS;ABS;3;SG,kʲ rʲ e n i ðʲ
crenaid,cren,V;FIN;IND;PRS;CONJ;3;SG,kʲ rʲ e n
crenaid,críth,V;FIN;IND;PST;PFV;CONJ;PASS;SG,kʲ rʲ iː θ
crenaid,cren,V;FIN;IMP;2;SG,kʲ rʲ e n
crenaid,crenar,V;FIN;IND;PRS;CONJ;PASS;SG,kʲ rʲ e n a r
crenaid,ciúir,V;FIN;IND;PST;PFV;CONJ;3;SG,kʲ i u̯ rʲ
crenaid,cria,V;FIN;SBJV;PRS;CONJ;3;SG,kʲ rʲ i a
crenaid,crether,V;FIN;SBJV;PRS;CONJ;PASS;SG,kʲ rʲ e θʲ e r
daimid,damae,V;FIN;SBJV;PRS;ABS;2;SG,d a ṽ e
daimid,daimtis,V;FIN;IND;PST;IPFV;3;PL,d a ṽʲ tʲ i sʲ
daimid,dámatar,V;FIN;IND;PST;PFV;ABS;3;PL,d aː ṽ a d a r
daimid,dámnatar,V;FIN;IND;PST;PFV;ABS;3;PL,d aː ṽ n a d a r
daimid,daimim,V;FIN;IND;PRS;CONJ;1;SG,d a ṽʲ i ṽʲ
daimid,didam,V;FIN;IND;FUT;CONJ;1;SG,dʲ i ð a ṽ
daimid,damat,V;FIN;SBJV;PRS;CONJ;3;PL,d a ṽ a d
daimid,daimid,V;FIN;IND;PRS;CONJ;2;PL,d a ṽʲ i ðʲ
daimid,daimes,V;FIN;IND;PRS;REL;3;SG,d a ṽʲ e s
daimid,dámar,V;FIN;IND;PST;PFV;CONJ;1;SG,d aː ṽ a r
daimid,dam,V;FIN;SBJV;PRS;CONJ;1;SG,d a ṽ
daimid,damtais,V;FIN;SBJV;PST;2;PL,d a ṽ t i sʲ
daimid,didmat,V;FIN;IND;FUT;CONJ;3;PL,dʲ i ð ṽ a d
daimid,damtar,V;FIN;SBJV;PRS;CONJ;PASS;PL,d a ṽ d a r
daimid,daimi,V;FIN;IND;PRS;CONJ;2;SG,d a ṽʲ i
daimid,didmam,V;FIN;IND;FUT;CONJ;1;PL,dʲ i ð ṽ a ṽ
daimid,dámatar,V;FIN;IND;PST;PFV;CONJ;3;PL,d aː ṽ a d a r
daimid,dámnatar,V;FIN;IND;PST;PFV;CONJ;3;PL,d aː ṽ n a d a r
daimid,daimet,V;FIN;IND;PRS;CONJ;3;PL,d a ṽʲ e d
daimid,didma,V;FIN;IND;FUT;CONJ;3;SG,dʲ i ð ṽ a
daimid,damaid,V;FIN;IND;PRS;ABS;3;SG,d a ṽ i ðʲ
daimid,damainn,V;FIN;SBJV;PST;1;SG,d a ṽ i n͈ʲ
daimid,daim,V;FIN;IND;PRS;CONJ;3;SG,d a ṽʲ
daimid,dam,V;FIN;IND;PRS;CONJ;3;SG,d a ṽ
daimid,dét,V;FIN;IND;PST;PFV;CONJ;PASS;SG,dʲ eː d
daimid,daim,V;FIN;IMP;2;SG,d a ṽʲ
daimid,dam,V;FIN;IMP;2;SG,d a ṽ
daimid,damar,V;FIN;IND;PRS;CONJ;PASS;SG,d a ṽ a r
daimid,damthar,V;FIN;IND;PRS;CONJ;PASS;SG,d a ṽ θ a r
daimid,damaid,V;FIN;IMP;2;PL,d a ṽ i ðʲ
daimid,dámair,V;FIN;IND;PST;PFV;CONJ;3;SG,d aː ṽ i rʲ
daimid,didmad,V;FIN;COND;3;SG,dʲ i ð ṽ a ð
daimid,damthae,V;FIN;SBJV;PST;PASS;SG,d a ṽ θ e
daimid,didmae,V;FIN;IND;FUT;CONJ;2;SG,dʲ i ð ṽ e
daimid,damthae,V;FIN;IND;PST;IPFV;PASS;SG,d a ṽ θ e
daimid,dama,V;FIN;SBJV;PRS;CONJ;3;SG,d a ṽ a
daimid,dámair,V;FIN;IND;PST;PFV;ABS;3;SG,d aː ṽ i rʲ
daimid,damair,V;FIN;IND;PRS;ABS;PASS;SG,d a ṽ i rʲ
daimid,damait,V;FIN;IND;PRS;ABS;3;PL,d a ṽ i dʲ
daimid,damthar,V;FIN;SBJV;PRS;CONJ;PASS;SG,d a ṽ θ a r
daimid,daimem,V;FIN;IND;PRS;CONJ;1;PL,d a ṽʲ e ṽ
dobeir,dobirt,V;FIN;IND;PST;PFV;2;SG;LGSPEC1,d o vʲ i r͈ʲ tʲ
dobeir,tibérthae,V;FIN;COND;PASS;SG;LGSPEC2,tʲ i vʲ eː r͈ʲ θ e
dobeir,doratus,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,d o r a d u s
dobeir,dobéra,V;FIN;IND;FUT;3;SG;LGSPEC1,d o bʲ eː r a
dobeir,dobera,V;FIN;SBJV;PRS;3;SG;LGSPEC1,d o vʲ e r a
dobeir,dobeirid,V;FIN;IND;PRS;2;PL;LGSPEC1,d o bʲ e rʲ i ðʲ
dobeir,doberthae,V;FIN;SBJV;PST;2;PL;LGSPEC1,d o vʲ e r͈ θ e
dobeir,tart,V;FIN;SBJV;PRS;PRF;1;SG;LGSPEC2,t a r͈ t
dobeir,tabarthae,V;FIN;SBJV;PST;PASS;SG;LGSPEC2,t a v a r͈ θ e
dobeir,tartai,V;FIN;IND;PRS;PFV;3;SG;LGSPEC2,t a r͈ t i
dobeir,doratad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,d o r a d a ð
dobeir,tibér,V;FIN;IND;FUT;1;SG;LGSPEC2,tʲ i vʲ eː r
dobeir,dobérat,V;FIN;IND;FUT;3;PL;LGSPEC1,d o bʲ eː r a d
dobeir,doberae,V;FIN;SBJV;PRS;2;SG;LGSPEC1,d o vʲ e r e
dobeir,dobertha,V;FIN;SBJV;PST;2;SG;LGSPEC1,d o vʲ e r͈ θ a
dobeir,taibret,V;FIN;IND;PRS;3;PL;LGSPEC2,t a vʲ rʲ e d
dobeir,tucthar,V;FIN;IND;PRS;PRF;PASS;SG;LGSPEC2,t u ɡ θ a r
dobeir,doratar,V;FIN;SBJV;PRS;PRF;PASS;SG;LGSPEC1,d o r a d a r
dobeir,tibérae,V;FIN;IND;FUT;2;SG;LGSPEC2,tʲ i vʲ eː r e
dobeir,tartat,V;FIN;SBJV;PRS;PRF;3;PL;LGSPEC2,t a r͈ t a d
dobeir,tabarthi,V;FIN;PTCP;LGSPEC3,t a v a r͈ʲ θʲ i
dobeir,dorata,V;FIN;IND;PST;PRF;PASS;PL;LGSPEC1,d o r a d a
dobeir,doratsaid,V;FIN;IND;PST;PRF;2;PL;LGSPEC1,d o r a d s i ðʲ
dobeir,doberthar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,d o vʲ e r͈ θ a r
dobeir,tartsaid,V;FIN;IND;PST;PRF;2;PL;LGSPEC2,t a r͈ t͈ s i ðʲ
dobeir,taibrea,V;FIN;SBJV;PRS;3;SG;LGSPEC2,t a vʲ rʲ e a
dobeir,taibrid,V;FIN;IMP;2;PL,t a vʲ rʲ ə ðʲ
dobeir,tabur,V;FIN;IND;PRS;1;SG;LGSPEC2,t a v u r
dobeir,tartaid,V;FIN;SBJV;PRS;PRF;2;PL;LGSPEC2,t a r͈ t i ðʲ
dobeir,doratat,V;FIN;SBJV;PRS;PRF;3;PL;LGSPEC1,d o r a d a d
dobeir,taibred,V;FIN;SBJV;PST;3;SG;LGSPEC2,t a vʲ rʲ e ð
dobeir,dobertais,V;FIN;SBJV;PST;PASS;PL;LGSPEC1,d o vʲ e r͈ t i sʲ
dobeir,tartainn,V;FIN;SBJV;PST;PRF;1;SG;LGSPEC2,t a r͈ t i n͈ʲ
dobeir,dobiurt,V;FIN;IND;PST;PFV;1;SG;LGSPEC1,d o vʲ i u̯ r͈ t
dobeir,tibértais,V;FIN;COND;3;PL;LGSPEC2,tʲ i vʲ eː r͈ t i sʲ
dobeir,dobérae,V;FIN;IND;FUT;2;SG;LGSPEC1,d o bʲ eː r e
dobeir,doberat,V;FIN;SBJV;PRS;3;PL;LGSPEC1,d o vʲ e r a d
dobeir,tartsat,V;FIN;IND;PST;PRF;3;PL;LGSPEC2,t a r͈ t͈ s a d
dobeir,doberam,V;FIN;IND;PRS;1;PL;LGSPEC1,d o vʲ e r a ṽ
dobeir,tabair,V;FIN;IND;PRS;2;SG;LGSPEC2,t a v i rʲ
dobeir,tubartatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,t u v a r͈ t a d a r
dobeir,dobérad,V;FIN;COND;3;SG;LGSPEC1,d o bʲ eː r a ð
dobeir,taibrid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,t a vʲ rʲ ə ðʲ
dobeir,taibred,V;FIN;IMP;3;SG,t a vʲ rʲ e ð
dobeir,tabarr,V;FIN;IND;PRS;PASS;SG;LGSPEC2,t a v a r͈
dobeir,tubart,V;FIN;IND;PST;PFV;2;SG;LGSPEC2,t u v a r͈ t
dobeir,dobreth,V;FIN;IND;PST;PFV;PASS;SG;LGSPEC1,d o v rʲ e θ
dobeir,dobert,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,d o vʲ e r͈ t
dobeir,tartus,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,t a r͈ d u s
dobeir,dobértar,V;FIN;IND;FUT;PASS;PL;LGSPEC1,d o bʲ eː r͈ t a r
dobeir,dobir,V;FIN;IND;PRS;2;SG;LGSPEC1,d o vʲ i rʲ
dobeir,dobeirthe,V;FIN;IND;PST;IPFV;PASS;SG;LGSPEC1,d o bʲ e rʲ θʲ e
dobeir,tabratar,V;FIN;IND;PRS;PASS;PL;LGSPEC2,t a v r a d a r
dobeir,tibértais,V;FIN;COND;PASS;PL;LGSPEC2,tʲ i vʲ eː r͈ t i sʲ
dobeir,doratsam,V;FIN;IND;PST;PRF;1;PL;LGSPEC1,d o r a d s a ṽ
dobeir,tartais,V;FIN;IND;PST;PRF;2;SG;LGSPEC2,t a r͈ t i sʲ
dobeir,tucaid,V;FIN;IMP;PRF;2;PL,t u ɡ i ðʲ
dobeir,taibrem,V;FIN;IMP;1;PL,t a vʲ rʲ e ṽ
dobeir,tartam,V;FIN;SBJV;PRS;PRF;1;PL;LGSPEC2,t a r͈ t a ṽ
dobeir,dorata,V;FIN;SBJV;PRS;PRF;3;SG;LGSPEC1,d o r a d a
dobeir,tartat,V;FIN;IND;PRS;PFV;3;PL;LGSPEC2,t a r͈ t a d
dobeir,dobretha,V;FIN;IND;PST;PFV;PASS;PL;LGSPEC1,d o v rʲ e θ a
dobeir,tarta,V;FIN;IND;PST;PRF;PASS;PL;LGSPEC2,t a r͈ d a
dobeir,dobér,V;FIN;IND;FUT;1;SG;LGSPEC1,d o bʲ eː r
dobeir,doberaid,V;FIN;SBJV;PRS;2;PL;LGSPEC1,d o vʲ e r i ðʲ
dobeir,tartad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,t a r͈ t a ð
dobeir,dobeir,V;FIN;IND;PRS;3;SG;LGSPEC1,d o bʲ e rʲ
dobeir,tabartar,V;FIN;IMP;PASS;SG,t a v a r͈ t a r
dobeir,doberad,V;FIN;SBJV;PST;3;SG;LGSPEC1,d o vʲ e r a ð
dobeir,tabair,V;FIN;IND;PRS;3;SG;LGSPEC2,t a v i rʲ
dobeir,tarta,V;FIN;SBJV;PRS;PRF;3;SG;LGSPEC2,t a r͈ d a
dobeir,dorataiter,V;FIN;SBJV;PRS;PRF;PASS;PL;LGSPEC1,d o r a d i dʲ e rʲ
dobeir,tartad,V;FIN;SBJV;PST;PRF;3;SG;LGSPEC2,t a r͈ t a ð
dobeir,dobérmais,V;FIN;COND;1;PL;LGSPEC1,d o bʲ eː r ṽ i sʲ
dobeir,doratais,V;FIN;IND;PST;PRF;2;SG;LGSPEC1,d o r a d i sʲ
dobeir,tibérthar,V;FIN;IND;FUT;PASS;SG;LGSPEC2,tʲ i vʲ eː r͈ θ a r
dobeir,tuic,V;FIN;IMP;PRF;2;SG,t u ɡʲ
dobeir,doberat,V;FIN;IND;PRS;3;PL;LGSPEC1,d o vʲ e r a d
dobeir,tabair,V;FIN;IMP;2;SG,t a v i rʲ
dobeir,taibrem,V;FIN;IND;PRS;1;PL;LGSPEC2,t a vʲ rʲ e ṽ
dobeir,dobeirtis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC1,d o bʲ e r͈ʲ tʲ i sʲ
dobeir,dobertatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC1,d o vʲ e r͈ t a d a r
dobeir,tibérad,V;FIN;COND;3;SG;LGSPEC2,tʲ i vʲ eː r a ð
dobeir,dobérthar,V;FIN;IND;FUT;PASS;SG;LGSPEC1,d o bʲ eː r͈ θ a r
dobeir,dobérainn,V;FIN;COND;1;SG;LGSPEC1,d o bʲ eː r i n͈ʲ
dobeir,tabarr,V;FIN;IMP;PASS;PL,t a v a r͈
dobeir,dobiur,V;FIN;IND;PRS;1;SG;LGSPEC1,d o vʲ i u̯ r
dobeir,dobeirtis,V;FIN;IND;PST;IPFV;PASS;PL;LGSPEC1,d o bʲ e r͈ʲ tʲ i sʲ
dobeir,dorat,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o r a d
dobeir,tarat,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,t a r a d
dobeir,tartaiter,V;FIN;SBJV;PRS;PRF;PASS;PL;LGSPEC2,t a r͈ t i dʲ e r
dobeir,dobérthae,V;FIN;COND;2;PL;LGSPEC1,d o bʲ eː r͈ θ e
dobeir,tartar,V;FIN;SBJV;PRS;PRF;PASS;SG;LGSPEC2,t a r͈ t a r
dobeir,tartae,V;FIN;SBJV;PST;PRF;PASS;SG;LGSPEC2,t a r͈ t e
dobeir,douccai,V;FIN;IND;PRS;PFV;2;SG;LGSPEC1,d o u̯ k i
dobeir,doratsat,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,d o r a d s a d
dobeir,dobertar,V;FIN;SBJV;PRS;PASS;PL;LGSPEC1,d o vʲ e r͈ d a r
dobeir,taibre,V;FIN;SBJV;PRS;2;SG;LGSPEC2,t a vʲ rʲ e
dobeir,taibred,V;FIN;IMP;3;PL,t a vʲ rʲ e ð
dobeir,doberar,V;FIN;IND;PRS;PASS;SG;LGSPEC1,d o vʲ e r a r
dobeir,dorataid,V;FIN;SBJV;PRS;PRF;2;PL;LGSPEC1,d o r a d i ðʲ
dofuissim,dofuiséma,V;FIN;IND;FUT;3;SG;LGSPEC1,d o f u sʲ eː ṽ a
dofuissim,doforsat,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o f o r͈ s a d
dofuissim,dorósat,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o r oː s a d
dofuissim,dofuissim,V;FIN;IND;PRS;3;SG;LGSPEC1,d o f u sʲ i ṽʲ
dofuissim,dofuissemar,V;FIN;IND;PRS;PASS;SG;LGSPEC1,d o f u sʲ e ṽ a r
dofuissim,dofuismet,V;FIN;IND;PRS;3;PL;LGSPEC1,d o f u sʲ ṽʲ e d
dogní,dognethar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,d o ɡʲ nʲ e θ a r
dogní,dogní,V;FIN;IND;PRS;2;SG;LGSPEC1,d o ɡʲ nʲ iː
dogní,dignem,V;FIN;IND;FUT;1;PL;LGSPEC2,dʲ i ɣʲ nʲ e ṽ
dogní,digénam,V;FIN;IND;FUT;1;PL;LGSPEC2,dʲ i ɣʲ eː n a ṽ
dogní,dernais,V;FIN;IND;PST;PRF;2;SG;LGSPEC2,dʲ e r͈ n i sʲ
dogní,dogénsat,V;FIN;IND;PST;PFV;3;PL;LGSPEC1,d o ɣʲ eː n͈ s a d
dogní,dogénam,V;FIN;IND;FUT;1;PL;LGSPEC1,d o ɣʲ eː n a ṽ
dogní,dorignis,V;FIN;IND;PST;PRF;2;SG;LGSPEC1,d o rʲ i ɣʲ nʲ i sʲ
dogní,dorónad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,d o r oː n a ð
dogní,dorigénsat,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,d o rʲ i ɣʲ eː n͈ s a d
dogní,dogníth,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,d o ɡʲ nʲ iː θ
dogní,dogénat,V;FIN;IND;FUT;3;PL;LGSPEC1,d o ɣʲ eː n a d
dogní,deirgénus,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,dʲ e rʲ ɣʲ eː n u s
dogní,dernus,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,dʲ e r͈ n u s
dogní,dognédorónae,V;FIN;SBJV;PRS;2;SG;LGSPEC1,d o ɡʲ nʲ eː ð o r oː n e
dogní,dosngníith dénaid,V;FIN;IMP;2;PL,d o s ŋʲ ɡʲ nʲ iː θʲ dʲ eː n i ðʲ
dogní,dénsat,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,dʲ eː n͈ s a d
dogní,dogéna,V;FIN;IND;FUT;3;SG;LGSPEC1,d o ɣʲ eː n a
dogní,dénatdernat,V;FIN;IND;PRS;3;PL;LGSPEC2,dʲ eː n a d ðʲ e r n a d
dogní,dogén,V;FIN;IND;FUT;1;SG;LGSPEC1,d o ɣʲ eː n
dogní,dorigni,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o rʲ i ɣʲ nʲ i
dogní,dorigéni,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o rʲ i ɣʲ eː nʲ i
dogní,dogní,V;FIN;IND;PRS;3;SG;LGSPEC1,d o ɡʲ nʲ iː
dogní,dogénaid,V;FIN;IND;FUT;2;PL;LGSPEC1,d o ɣʲ eː n i ðʲ
dogní,dénae,V;FIN;IMP;2;SG,dʲ eː n e
dogní,dognéodorón,V;FIN;SBJV;PRS;1;SG;LGSPEC1,d o ɡʲ nʲ eː o̯ ð o r oː n
dogní,dénaidernai,V;FIN;IND;PRS;3;SG;LGSPEC2,dʲ eː n i ðʲ e r n i
dogní,dogníter,V;FIN;IND;PRS;PASS;PL;LGSPEC1,d o ɡʲ nʲ iː dʲ e r
dogní,dénaiddernaid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,dʲ eː n i ðʲ e r͈ n i ðʲ
dogní,dangníid dénad,V;FIN;IMP;3;SG,d a ŋ nʲ iː ðʲ dʲ eː n a ð
dogní,dernad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,dʲ e r͈ n a ð
dogní,digni,V;FIN;IND;PST;PFV;3;SG;LGSPEC2,dʲ i ɣʲ nʲ i
dogní,deirgéni,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,dʲ e rʲ ɣʲ eː nʲ i
dogní,dogénai,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,d o ɣʲ eː n i
dogní,dénti,V;FIN;LGSPEC3,dʲ eː n͈ʲ tʲ i
dogní,dogníther,V;FIN;IND;PRS;PASS;SG;LGSPEC1,d o ɡʲ nʲ iː θʲ e r
dogní,dogníat,V;FIN;IND;PRS;3;PL;LGSPEC1,d o ɡʲ nʲ iː a̯ d
dogní,dorignius,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,d o rʲ i ɣʲ nʲ u s
dogní,dorigénus,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,d o rʲ i ɣʲ eː n u s
dogoa,dogoï,V;FIN;IND;PRS;2;SG;LGSPEC1,d o ɣ oː i̯
dogoa,doroíga,V;FIN;IND;PST;PRF;2;SG;LGSPEC1,d o r͈ oː i̯ ɣ a
dogoa,doroígad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,d o r͈ oː i̯ ɣ a ð
dogoa,dorogad,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,d o r o ɣ a ð
dogoa,doroígatar,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,d o r͈ oː i̯ ɣ a d a r
dogoa,dogegat,V;FIN;IND;FUT;3;PL;LGSPEC1,d o ɣʲ e ɣ a d
dogoa,togaid,V;FIN;IMP;2;PL,t o ɣ i ðʲ
dogoa,dogega,V;FIN;IND;FUT;3;SG;LGSPEC1,d o ɣʲ e ɣ a
dogoa,doroígu,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o r͈ oː i̯ ɣ u
